Rank,organoid_id,cohort,treatment,UW,HTK,media,treatment_time,one_day,two_day,time,sex,age,ischemic_time,temp_media,diss_viability,passage,passage_name,cell_plated,wells_plated,date_in_culture,date_passage,days_culture,cumulative_days,wells_diss,cells_diss,cells_passaged,difference_disstopass,wells_pass,growth_rate,doubling_time,viability,TROY,LGR5,live_annexin,dead_annexin,apoptosis_annexin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F23,4,HBSS,0,0,1,Two_day,0,1,1,1,102,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,46,2,"372,500","70,000","302,500",2,0.24,2.90,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F24,4,UW,1,0,2,Two_day,0,1,2,1,136,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,46,2,"367,500","70,000","297,500",2,0.24,2.93,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M15,4,HTK,0,1,3,Two_day,0,1,3,0,102,,,,9,Passage 9,70000,2,29-Sep-20,06-Oct-20,7,46,2,"277,500","70,000","207,500",2,0.20,3.52,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F25,5,HBSS,0,0,1,Fresh,0,0,1,1,120,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,62,2,"340,000","70,000","270,000",2,0.23,3.07,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,5,UW,1,0,2,Fresh ,0,0,2,0,136,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,62,2,"220,000","70,000","150,000",2,0.16,4.24,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M23,5,HTK,0,1,3,Fresh ,0,0,3,0,129,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,62,2,"375,000","70,000","305,000",2,0.24,2.89,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M24,5,HBSS,0,0,1,One_day,1,0,1,0,136,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,61,2,"300,000","70,000","230,000",2,0.21,3.33,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F26,5,UW,1,0,2,One_day,1,0,2,1,120,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,61,2,"230,000","70,000","160,000",2,0.17,4.08,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M25,5,HTK,0,1,3,One_day,1,0,3,0,129,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,61,2,"125,000","70,000","55,000",2,0.08,8.37,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M26,5,HBSS,0,0,1,Two_day,0,1,1,0,136,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,62,2,"375,000","70,000","305,000",2,0.24,2.89,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M27,5,UW,1,0,2,Two_day,0,1,2,0,129,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,62,2,"325,000","70,000","255,000",2,0.22,3.16,67.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M28,5,HTK,0,1,3,Two_day,0,1,3,0,129,,,,9,Passage 9,70000,2,20-Dec-20,27-Dec-20,7,62,2,"330,000","70,000","260,000",2,0.22,3.13,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M1D,1,HBSS,0,0,1,Fresh,0,0,1,0,115,,,,10,Passage 10 ,35000,1,23-Dec-19,28-Dec-19,5,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M3D,1,UW,1,0,2,Fresh ,0,0,2,0,115,,,,10,Passage 10 ,28000,1,23-Dec-19,28-Dec-19,5,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M5D,1,HTK,0,1,3,Fresh ,0,0,3,0,115,,,,10,Passage 10,35000,1,23-Dec-19,28-Dec-19,5,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2P,1,HBSS,0,0,1,One_day,1,0,1,0,115,,,,10,Passage 10,,1,28-Dec-19,04-Jan-20,7,45,1,"202,000",,,,,,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4P,1,UW,1,0,2,One_day,1,0,2,0,119,,,,10,Passage 10,,1,28-Dec-19,04-Jan-20,7,45,1,"86,000",,,,,,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6P,1,HTK,0,1,3,One_day,1,0,3,0,119,,,,10,Passage 10,,1,28-Dec-19,04-Jan-20,7,45,1,"230,000",,,,,,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M2D,1,HBSS,0,0,1,Two_day,0,1,1,0,115,,,,10,Passage 10,,1,28-Dec-19,04-Jan-20,7,44,1,"288,000",,,,,,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M4D,1,UW,1,0,2,Two_day,0,1,2,0,119,,,,10,Passage 10,,1,28-Dec-19,04-Jan-20,7,44,1,"260,000",,,,,,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M6D,1,HTK,0,1,3,Two_day,0,1,3,0,119,,,,10,Passage 10,,1,28-Dec-19,04-Jan-20,7,44,1,"242,000",,,,,,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F1,2,HBSS,0,0,1,Fresh,0,0,1,1,140,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,55,2,"465,000",,,,0.19,3.66,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F2,2,UW,1,0,2,Fresh ,0,0,2,1,140,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,55,2,"365,000",,,,0.17,4.20,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F3,2,HTK,0,1,3,Fresh ,0,0,3,1,140,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,55,2,"142,500",,,,0.07,9.75,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F4,2,HBSS,0,0,1,One_day,1,0,1,1,140,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,54,2,"185,000",,,,0.10,7.13,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F5,2,UW,1,0,2,One_day,1,0,2,1,140,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,54,2,"327,500",,,,0.15,4.49,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F6,2,HTK,0,1,3,One_day,1,0,3,1,128,,,,10,Passage 10,75000,2,24-Jan-20,03-Feb-20,10,54,2,"167,500",,,,0.08,8.63,51.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M7,2,HBSS,0,0,1,Two_day,0,1,1,0,174,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,53,2,"312,500",,,,0.15,4.63,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M8,2,UW,1,0,2,Two_day,0,1,2,0,174,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,53,2,"332,500",,,,0.16,4.45,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F7,2,HTK,0,1,3,Two_day,0,1,3,1,128,,,,10,Passage 10,70000,2,24-Jan-20,03-Feb-20,10,53,2,"182,500",,,,0.10,7.23,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F11,3,HBSS,0,0,1,Fresh,0,0,1,1,176,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,41,2,"105,000",,,,0.08,8.55,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F12,3,UW,1,0,2,Fresh ,0,0,2,1,176,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,41,2,"232,500",,,,0.24,2.89,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F13,3,HTK,0,1,3,Fresh ,0,0,3,1,176,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,41,2,"187,500",,,,0.20,3.52,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F14,3,HBSS,0,0,1,One_day,1,0,1,1,176,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,40,2,"250,000",,,,0.25,2.72,85.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F15,3,UW,1,0,2,One_day,1,0,2,1,176,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,40,2,"222,500",,,,0.23,3.00,86.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F16,3,HTK,0,1,3,One_day,1,0,3,1,176,,,,10,Passage 10,,2,22-Jul-20,27-Jul-20,5,40,2,"395,000",,,,,,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F17,3,HBSS,0,0,1,Two_day,0,1,1,1,176,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,39,2,"280,000",,,,0.28,2.50,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F18,3,UW,1,0,2,Two_day,0,1,2,1,153,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,39,2,"555,000",,,,0.41,1.67,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F19,3,HTK,0,1,3,Two_day,0,1,3,1,153,,,,10,Passage 10,"70,000",2,22-Jul-20,27-Jul-20,5,39,2,"205,000",,,,0.21,3.23,82.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M9,4,HBSS,0,0,1,Fresh,0,0,1,0,136,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,56,2,"360,000",,,,0.20,3.39,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M10,4,UW,1,0,2,Fresh ,0,0,2,0,136,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,56,2,"380,000",,,,0.21,3.28,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M11,4,HTK,0,1,3,Fresh ,0,0,3,0,99,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,56,2,"620,000",,,,0.27,2.54,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M12,4,HBSS,0,0,1,One_day,1,0,1,0,107,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,55,2,"420,000",,,,0.22,3.09,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M13,4,UW,1,0,2,One_day,1,0,2,0,107,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,55,2,"555,000",,,,0.26,2.68,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M14,4,HTK,0,1,3,One_day,1,0,3,0,102,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,55,2,"400,000",,,,0.22,3.18,80.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F23,4,HBSS,0,0,1,Two_day,0,1,1,1,102,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,54,2,"480,000",,,,0.24,2.88,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F24,4,UW,1,0,2,Two_day,0,1,2,1,136,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,54,2,"425,000",,,,0.23,3.07,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M15,4,HTK,0,1,3,Two_day,0,1,3,0,102,,,,10,Passage 10,70000,2,06-Oct-20,14-Oct-20,8,54,2,"295,000",,,,0.18,3.85,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F25,5,HBSS,0,0,1,Fresh,0,0,1,1,120,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,67,2,"732,500",,,,0.47,1.48,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M22,5,UW,1,0,2,Fresh ,0,0,2,0,136,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,67,2,"262,500",,,,0.26,2.62,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M23,5,HTK,0,1,3,Fresh ,0,0,3,0,129,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,67,2,"257,500",,,,0.26,2.66,87.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M24,5,HBSS,0,0,1,One_day,1,0,1,0,136,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,66,2,"345,000",,,,0.32,2.17,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,F26,5,UW,1,0,2,One_day,1,0,2,1,120,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,66,2,"107,500",,,,0.09,8.08,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M25,5,HTK,0,1,3,One_day,1,0,3,0,129,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,66,2,"175,000",,,,0.18,3.78,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M26,5,HBSS,0,0,1,Two_day,0,1,1,0,136,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,67,2,"105,000",,,,0.08,8.55,84.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M27,5,UW,1,0,2,Two_day,0,1,2,0,129,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,67,2,"137,500",,,,0.14,5.13,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,M28,5,HTK,0,1,3,Two_day,0,1,3,0,129,,,,10,Passage 10,"70,000",2,27-Dec-20,01-Jan-21,5,67,2,"275,000",,,,0.27,2.53,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
